global_schedule_index,segment,scenario_id,realisation,source_key_hex,arm,mean_loss_2000,adaptation_apw_total,construction_apw_total,prediction_time_ns_total,state_snapshot_bytes,provenance_event_bytes,provenance_event_count,total_apw,process_cpu_ns_total,elapsed_ns_total,process_cpu_seconds,elapsed_seconds,prediction_ns_per_prediction,peak_rss_bytes,peak_rss_mib,state_snapshot_mib,provenance_mib
523,R5,LOCAL_TREE-STATIONARY-NONE,43,15f6c2ea449951c8,POPULATION-RESEED,0.10975,65312520.0,1621.0,1158335.5,1527025.5,186394898.5,260855.5,65314141.0,9936592000.0,9531672604.0,9.936592,9.531672604,579.16775,293472256.0,279.876953125,1.456284999847412,177.76002740859985
524,R5,LOCAL_TREE-STATIONARY-NONE,44,caa8866b88d28040,CHAMPION-RESEED,0.119,65312520.0,7.0,1091541.5,1002049.0,157402164.0,234005.0,65312527.0,9250829000.0,8887211821.5,9.250829,8.8872118215,545.77075,309520384.0,295.181640625,0.9556283950805664,150.11040115356445
524,R5,LOCAL_TREE-STATIONARY-NONE,44,caa8866b88d28040,PERSIST,0.11875,65312520.0,0.0,1069402.0,875752.0,130556130.5,221607.5,65312520.0,8906792500.0,8546286320.0,8.9067925,8.54628632,534.701,304150528.0,290.060546875,0.8351821899414062,124.50802850723267
524,R5,LOCAL_TREE-STATIONARY-NONE,44,caa8866b88d28040,POPULATION-RESEED,0.11875,65312520.0,1050.0,1051261.0,975843.0,157212911.0,227107.0,65313570.0,9015969500.0,8635076904.5,9.0159695,8.6350769045,525.6305,311685120.0,297.24609375,0.9306364059448242,149.92991542816162
525,R5,LOCAL_TREE-STATIONARY-NONE,45,8b0f565c3d9ca4f7,CHAMPION-RESEED,0.11025,65312520.0,11.0,1171737.5,1615241.5,188527887.5,271890.0,65312531.0,9753665500.0,9398493042.5,9.7536655,9.3984930425,585.86875,375791616.0,358.3828125,1.5404143333435059,179.7942042350769
525,R5,LOCAL_TREE-STATIONARY-NONE,45,8b0f565c3d9ca4f7,PERSIST,0.1105,65312520.0,0.0,1236546.5,1370916.5,154521795.0,254677.5,65312520.0,9650331000.0,9215777850.0,9.650331,9.21577785,618.27325,367570944.0,350.54296875,1.3074078559875488,147.3634672164917
525,R5,LOCAL_TREE-STATIONARY-NONE,45,8b0f565c3d9ca4f7,POPULATION-RESEED,0.1125,65312520.0,1650.0,1154199.5,1534140.5,187342644.0,262311.0,65314170.0,9719572500.0,9353168676.5,9.7195725,9.3531686765,577.09975,379670528.0,362.08203125,1.4630703926086426,178.66386795043945
526,R5,LOCAL_TREE-STATIONARY-NONE,46,d30e31cc7474cfad,CHAMPION-RESEED,0.106,65312520.0,14.0,6018107.5,1597486.0,203149070.0,290970.0,65312534.0,10436990500.0,9946956833.0,10.4369905,9.946956833,3009.05375,323606528.0,308.615234375,1.5234813690185547,193.73805046081543
526,R5,LOCAL_TREE-STATIONARY-NONE,46,d30e31cc7474cfad,PERSIST,0.10450000000000001,65312520.0,0.0,1193409.5,1387055.0,162354224.0,266759.5,65312520.0,9805468000.0,9330192943.5,9.805468,9.3301929435,596.70475,314955776.0,300.365234375,1.322798728942871,154.8330535888672
526,R5,LOCAL_TREE-STATIONARY-NONE,46,d30e31cc7474cfad,POPULATION-RESEED,0.10525,65312520.0,1628.0,1091382.5,1549767.0,195917696.0,273330.5,65314148.0,10056512500.0,9701173350.0,10.0565125,9.70117335,545.69125,325328896.0,310.2578125,1.4779729843139648,186.8416748046875
527,R5,LOCAL_TREE-STATIONARY-NONE,47,5b27880f232ebecd,CHAMPION-RESEED,0.0995,65312520.0,12.0,1181895.5,1610775.5,193635202.0,278576.5,65312532.0,10065595500.0,9509957698.5,10.0655955,9.5099576985,590.94775,332605440.0,317.197265625,1.5361552238464355,184.66491889953613
527,R5,LOCAL_TREE-STATIONARY-NONE,47,5b27880f232ebecd,PERSIST,0.09775,65312520.0,0.0,1231753.5,1401813.0,160474903.0,261698.5,65312520.0,9771072500.0,9199704939.0,9.7710725,9.199704939,615.87675,322881536.0,307.923828125,1.3368730545043945,153.04079341888428
527,R5,LOCAL_TREE-STATIONARY-NONE,47,5b27880f232ebecd,POPULATION-RESEED,0.09775,65312520.0,1700.0,1215183.0,1782326.0,196889296.5,276397.5,65314220.0,10038073000.0,9535826802.5,10.038073,9.5358268025,607.5915,337281024.0,321.65625,1.699758529663086,187.76826524734497
528,R5,LOCAL_TREE-STATIONARY-NONE,48,2e87d7339a04aef0,CHAMPION-RESEED,0.11375,65312520.0,11.0,1310639.0,1591084.0,192622931.0,278025.5,65312531.0,10091162000.0,9625779829.5,10.091162,9.6257798295,655.3195,308408320.0,294.12109375,1.5173759460449219,183.69954204559326
528,R5,LOCAL_TREE-STATIONARY-NONE,48,2e87d7339a04aef0,PERSIST,0.111,65312520.0,0.0,1287446.5,1349614.5,151702169.5,251868.0,65312520.0,9832312500.0,9278646774.5,9.8323125,9.2786467745,643.72325,302034944.0,288.04296875,1.287092685699463,144.67446279525757
528,R5,LOCAL_TREE-STATIONARY-NONE,48,2e87d7339a04aef0,POPULATION-RESEED,0.111,65312520.0,1612.0,1256138.0,1509198.0,184086524.0,257705.5,65314132.0,9645928000.0,9278739544.0,9.645928,9.278739544,628.069,316026880.0,301.38671875,1.4392833709716797,175.55858993530273
529,R5,LOCAL_TREE-STATIONARY-NONE,49,fbc6cd93d8803431,CHAMPION-RESEED,0.1105,65312520.0,11.0,1203813.0,1620289.0,192498933.0,277214.5,65312531.0,10114661500.0,9578477144.0,10.1146615,9.578477144,601.9065,297971712.0,284.16796875,1.5452280044555664,183.58128833770752
529,R5,LOCAL_TREE-STATIONARY-NONE,49,fbc6cd93d8803431,PERSIST,0.111,65312520.0,0.0,1253939.0,1386474.0,157236943.0,258634.0,65312520.0,9610595500.0,9155029365.5,9.6105955,9.1550293655,626.9695,292431872.0,278.884765625,1.322244644165039,149.9528341293335
529,R5,LOCAL_TREE-STATIONARY-NONE,49,fbc6cd93d8803431,POPULATION-RESEED,0.11025,65312520.0,1629.0,1123351.5,1583236.5,188209153.0,264099.0,65314149.0,9793413500.0,9365539625.5,9.7934135,9.3655396255,561.67575,312121344.0,297.662109375,1.5098919868469238,179.49023532867432
530,R5,LOCAL_TREE-STATIONARY-NONE,50,ba41ed976578c727,CHAMPION-RESEED,0.10525,65312520.0,12.0,1287633.0,1622097.0,193969022.5,279424.0,65312532.0,9987954000.0,9457981086.0,9.987954,9.457981086,643.8165,307861504.0,293.599609375,1.546952247619629,184.98327493667603
530,R5,LOCAL_TREE-STATIONARY-NONE,50,ba41ed976578c727,PERSIST,0.1075,65312520.0,0.0,1293058.0,1356369.0,154817636.5,256646.0,65312520.0,9668637500.0,9108972763.5,9.6686375,9.1089727635,646.529,299192320.0,285.33203125,1.293534278869629,147.6456036567688
530,R5,LOCAL_TREE-STATIONARY-NONE,50,ba41ed976578c727,POPULATION-RESEED,0.10475000000000001,65312520.0,1627.0,1198447.5,1519309.0,185462848.0,259759.5,65314147.0,9682759500.0,9182993159.0,9.6827595,9.182993159,599.22375,314251264.0,299.693359375,1.4489259719848633,176.87115478515625
531,R5,LOCAL_TREE-STATIONARY-NONE,51,b23aca1a7b3a3401,CHAMPION-RESEED,0.10450000000000001,65312520.0,11.0,1219363.5,1604392.0,189645447.0,273273.5,65312531.0,9861867000.0,9329554024.5,9.861867,9.3295540245,609.68175,380538880.0,362.91015625,1.5300674438476562,180.85999202728271
531,R5,LOCAL_TREE-STATIONARY-NONE,51,b23aca1a7b3a3401,PERSIST,0.10525000000000001,65312520.0,0.0,1239439.0,1413719.0,156705674.5,257809.5,65312520.0,9633187000.0,9077168782.5,9.633187,9.0771687825,619.7195,371159040.0,353.96484375,1.3482275009155273,149.44617700576782
531,R5,LOCAL_TREE-STATIONARY-NONE,51,b23aca1a7b3a3401,POPULATION-RESEED,0.10425000000000001,65312520.0,1637.0,1189915.0,1685816.5,187870281.0,263517.5,65314157.0,9690510000.0,9208582968.0,9.69051,9.208582968,594.9575,381325312.0,363.66015625,1.607719898223877,179.1670618057251
532,R5,LOCAL_TREE-STATIONARY-NONE,52,513e4e882b3f2360,CHAMPION-RESEED,0.1125,65312520.0,11.0,1221181.0,1711101.0,199727166.5,287023.5,65312531.0,10097130500.0,9576858374.0,10.0971305,9.576858374,610.5905,380088320.0,362.48046875,1.6318330764770508,190.47466897964478
532,R5,LOCAL_TREE-STATIONARY-NONE,52,513e4e882b3f2360,PERSIST,0.10975,65312520.0,0.0,1236370.0,1423257.5,155959257.5,254188.5,65312520.0,9605263500.0,9059217660.5,9.6052635,9.0592176605,618.185,369086464.0,351.98828125,1.3573241233825684,148.73433828353882
532,R5,LOCAL_TREE-STATIONARY-NONE,52,513e4e882b3f2360,POPULATION-RESEED,0.109,65312520.0,1621.0,1163656.5,1718027.0,189941694.0,266505.5,65314141.0,9803986000.0,9311588266.0,9.803986,9.311588266,581.82825,380088320.0,362.48046875,1.6384382247924805,181.14251518249512
533,R5,LOCAL_TREE-STATIONARY-NONE,53,8c9c58fcb6a5e4e5,CHAMPION-RESEED,0.11624999999999999,65312520.0,11.0,1209816.0,1633011.5,193855061.5,279352.5,65312531.0,10061852500.0,9582482326.5,10.0618525,9.5824823265,604.908,301879296.0,287.89453125,1.557361125946045,184.87459325790405
533,R5,LOCAL_TREE-STATIONARY-NONE,53,8c9c58fcb6a5e4e5,PERSIST,0.11624999999999999,65312520.0,0.0,1195893.5,1391760.0,157290859.5,259969.0,65312520.0,9675296000.0,9158594024.0,9.675296,9.158594024,597.94675,291233792.0,277.7421875,1.3272857666015625,150.004252910614
533,R5,LOCAL_TREE-STATIONARY-NONE,53,8c9c58fcb6a5e4e5,POPULATION-RESEED,0.11374999999999999,65312520.0,1657.0,1185388.5,1596360.0,183749786.0,257648.5,65314177.0,9842668500.0,9403240474.0,9.8426685,9.403240474,592.69425,318957568.0,304.181640625,1.5224075317382812,175.23745155334473
534,R5,LOCAL_TREE-STATIONARY-NONE,54,076665a55d5adff7,CHAMPION-RESEED,0.1065,65312520.0,11.0,1174774.5,1619326.5,201301619.0,289451.5,65312531.0,10288767500.0,9748405314.0,10.2887675,9.748405314,587.38725,310231040.0,295.859375,1.5443100929260254,191.9761838912964
534,R5,LOCAL_TREE-STATIONARY-NONE,54,076665a55d5adff7,PERSIST,0.1065,65312520.0,0.0,1119561.0,1360355.5,154058422.5,255406.5,65312520.0,9645806000.0,9121523964.0,9.645806,9.121523964,559.7805,302876672.0,288.845703125,1.2973361015319824,146.92156076431274
534,R5,LOCAL_TREE-STATIONARY-NONE,54,076665a55d5adff7,POPULATION-RESEED,0.106,65312520.0,1629.0,1058538.5,1484490.5,184452372.0,257925.5,65314149.0,9578086500.0,9139155494.5,9.5780865,9.1391554945,529.26925,316956672.0,302.2734375,1.4157204627990723,175.90748977661133
535,R5,LOCAL_TREE-STATIONARY-NONE,55,d71c843487f3c8a0,CHAMPION-RESEED,0.1095,65312520.0,11.0,1327773.5,1589693.5,189926461.5,274024.0,65312531.0,10442060000.0,9996253977.5,10.44206,9.9962539775,663.88675,306124800.0,291.943359375,1.516049861907959,181.12798833847046
535,R5,LOCAL_TREE-STATIONARY-NONE,55,d71c843487f3c8a0,PERSIST,0.10775000000000001,65312520.0,0.0,1307497.0,1398688.0,155331146.5,255122.5,65312520.0,9623896000.0,9192264060.0,9.623896,9.19226406,653.7485,301316096.0,287.357421875,1.333892822265625,148.13532495498657
535,R5,LOCAL_TREE-STATIONARY-NONE,55,d71c843487f3c8a0,POPULATION-RESEED,0.10825000000000001,65312520.0,1626.0,1239884.5,1632793.5,187319829.0,262625.0,65314146.0,10299609500.0,9838912607.5,10.2996095,9.8389126075,619.94225,311533568.0,297.1015625,1.5571532249450684,178.64210987091064
536,R5,LOCAL_TREE-STATIONARY-NONE,56,48b013e6cf510039,CHAMPION-RESEED,0.1015,65312520.0,11.0,1335165.0,1620830.5,194590548.5,279670.5,65312531.0,10176907500.0,9765135201.0,10.1769075,9.765135201,667.5825,383528960.0,365.76171875,1.5457444190979004,185.57600831985474
536,R5,LOCAL_TREE-STATIONARY-NONE,56,48b013e6cf510039,PERSIST,0.1,65312520.0,0.0,1187190.0,1370216.5,156613977.5,258140.5,65312520.0,9998847000.0,9534032320.5,9.998847,9.5340323205,593.595,373417984.0,356.119140625,1.3067402839660645,149.35872793197632
536,R5,LOCAL_TREE-STATIONARY-NONE,56,48b013e6cf510039,POPULATION-RESEED,0.09975,65312520.0,1639.0,1210270.0,1496908.5,185589333.0,259654.0,65314159.0,9891309500.0,9470256940.0,9.8913095,9.47025694,605.135,391999488.0,373.83984375,1.427563190460205,176.9917802810669
537,R5,LOCAL_TREE-STATIONARY-NONE,57,7cd698420d56b866,CHAMPION-RESEED,0.10650000000000001,65312520.0,14.0,1214948.0,1630423.5,205726357.5,295032.0,65312534.0,10609175000.0,10005460864.5,10.609175,10.0054608645,607.474,323241984.0,308.267578125,1.5548930168151855,196.1959433555603
537,R5,LOCAL_TREE-STATIONARY-NONE,57,7cd698420d56b866,PERSIST,0.10875,65312520.0,0.0,1252965.0,1378503.5,154613078.5,254487.5,65312520.0,9946581500.0,9327371646.5,9.9465815,9.3273716465,626.4825,303781888.0,289.708984375,1.314643383026123,147.45052194595337
537,R5,LOCAL_TREE-STATIONARY-NONE,57,7cd698420d56b866,POPULATION-RESEED,0.109,65312520.0,1847.0,1124780.5,1584931.0,185537786.0,260553.0,65314367.0,10018672500.0,9433337975.5,10.0186725,9.4333379755,562.39025,336402432.0,320.818359375,1.5115079879760742,176.9426212310791
538,R5,LOCAL_TREE-STATIONARY-NONE,58,27c7cb6e660e0ba4,CHAMPION-RESEED,0.1175,65312520.0,12.0,1219612.0,1181970.5,178201116.5,259671.0,65312532.0,9462448500.0,9091873679.5,9.4624485,9.0918736795,609.806,387035136.0,369.10546875,1.1272149085998535,169.94582796096802
538,R5,LOCAL_TREE-STATIONARY-NONE,58,27c7cb6e660e0ba4,PERSIST,0.11599999999999999,65312520.0,0.0,1189893.0,1427466.0,177651396.0,290768.0,65312520.0,10018196000.0,9498377856.0,10.018196,9.498377856,594.9465,380016640.0,362.412109375,1.361337661743164,169.42157363891602
538,R5,LOCAL_TREE-STATIONARY-NONE,58,27c7cb6e660e0ba4,POPULATION-RESEED,0.1185,65312520.0,1687.0,1157164.0,1613419.0,210281680.5,292654.0,65314207.0,10054811000.0,9686388597.5,10.054811,9.6863885975,578.582,390424576.0,372.337890625,1.5386762619018555,200.54023790359497
539,R5,LOCAL_TREE-STATIONARY-NONE,59,b12fec846cceba49,CHAMPION-RESEED,0.10675000000000001,65312520.0,11.0,1179211.0,1846271.0,209554115.0,299572.0,65312531.0,10236122500.0,9708306466.5,10.2361225,9.7083064665,589.6055,337391616.0,321.76171875,1.7607412338256836,199.8463773727417
539,R5,LOCAL_TREE-STATIONARY-NONE,59,b12fec846cceba49,PERSIST,0.10550000000000001,65312520.0,0.0,1146444.0,1346515.0,154651032.0,256914.0,65312520.0,9531299000.0,9028838776.5,9.531299,9.0288387765,573.222,309983232.0,295.623046875,1.2841367721557617,147.4867172241211
539,R5,LOCAL_TREE-STATIONARY-NONE,59,b12fec846cceba49,POPULATION-RESEED,0.10650000000000001,65312520.0,1646.0,1151117.0,1491182.0,187997806.5,262925.5,65314166.0,9530977000.0,9155151130.0,9.530977,9.15515113,575.5585,337391616.0,321.76171875,1.4221019744873047,179.28867959976196
540,R5,LOCAL_TREE-STATIONARY-NONE,60,ed2f4eaa6f0c4000,CHAMPION-RESEED,0.1095,65312520.0,11.0,1323834.5,1662161.0,194753168.5,280381.5,65312531.0,10443907000.0,9883688340.0,10.443907,9.88368834,661.91725,319420416.0,304.623046875,1.585160255432129,185.73109483718872
540,R5,LOCAL_TREE-STATIONARY-NONE,60,ed2f4eaa6f0c4000,PERSIST,0.10875,65312520.0,0.0,1205941.0,1352152.5,155356457.5,256616.0,65312520.0,9844444000.0,9286466532.0,9.844444,9.286466532,602.9705,305647616.0,291.48828125,1.289513111114502,148.15946340560913
540,R5,LOCAL_TREE-STATIONARY-NONE,60,ed2f4eaa6f0c4000,POPULATION-RESEED,0.1095,65312520.0,1639.0,1177193.5,1536746.0,186385698.0,260807.0,65314159.0,10245746000.0,9708023583.5,10.245746,9.7080235835,588.59675,325431296.0,310.35546875,1.465555191040039,177.75125312805176
541,R5,LOCAL_TREE-STATIONARY-NONE,61,2491f021f1d69b0d,CHAMPION-RESEED,0.1035,65312520.0,11.0,1169382.0,1717226.0,197509048.0,283825.0,65312531.0,10097612500.0,9683070862.5,10.0976125,9.6830708625,584.691,378882048.0,361.330078125,1.637674331665039,188.35930633544922
541,R5,LOCAL_TREE-STATIONARY-NONE,61,2491f021f1d69b0d,PERSIST,0.10325,65312520.0,0.0,1246701.0,1351978.5,152924548.0,253223.0,65312520.0,9539744500.0,9114071741.5,9.5397445,9.1140717415,623.3505,369999872.0,352.859375,1.2893471717834473,145.84021377563477
541,R5,LOCAL_TREE-STATIONARY-NONE,61,2491f021f1d69b0d,POPULATION-RESEED,0.104,65312520.0,1614.0,1100368.0,1548205.0,189509442.0,265537.0,65314134.0,9736763000.0,9341953859.0,9.736763,9.341953859,550.184,384184320.0,366.38671875,1.4764833450317383,180.73028755187988
542,R5,LOCAL_TREE-STATIONARY-NONE,62,a7b294a81c07ef4f,CHAMPION-RESEED,0.1085,65312520.0,12.0,1237427.5,1623364.0,196563017.5,282256.0,65312532.0,10709020500.0,10088256354.5,10.7090205,10.0882563545,618.71375,313489408.0,298.966796875,1.5481605529785156,187.45710134506226
542,R5,LOCAL_TREE-STATIONARY-NONE,62,a7b294a81c07ef4f,PERSIST,0.10925,65312520.0,0.0,1134939.0,1377652.5,165667894.0,270783.5,65312520.0,10185158500.0,9570470487.5,10.1851585,9.5704704875,567.4695,307728384.0,293.47265625,1.3138318061828613,157.9932155609131
542,R5,LOCAL_TREE-STATIONARY-NONE,62,a7b294a81c07ef4f,POPULATION-RESEED,0.10725000000000001,65312520.0,1766.0,1162072.0,1628358.5,198153199.5,275953.5,65314286.0,10653510500.0,10105901297.0,10.6535105,10.105901297,581.036,319819776.0,305.00390625,1.5529236793518066,188.97361707687378
543,R5,LOCAL_TREE-STATIONARY-NONE,63,1b31a33071cf8e5b,CHAMPION-RESEED,0.10575,65312520.0,11.0,1209214.0,1598172.0,193137943.5,278041.5,65312531.0,10093005500.0,9562901096.0,10.0930055,9.562901096,604.607,298604544.0,284.771484375,1.5241355895996094,184.19069623947144
543,R5,LOCAL_TREE-STATIONARY-NONE,63,1b31a33071cf8e5b,PERSIST,0.10575,65312520.0,0.0,1326664.0,1326983.0,153449644.0,253968.5,65312520.0,9734075000.0,9170113564.0,9.734075,9.170113564,663.332,293713920.0,280.107421875,1.2655096054077148,146.34098434448242
543,R5,LOCAL_TREE-STATIONARY-NONE,63,1b31a33071cf8e5b,POPULATION-RESEED,0.10575,65312520.0,1603.0,1204984.5,1533463.5,185783714.0,260106.5,65314123.0,9771360500.0,9290894349.5,9.7713605,9.2908943495,602.49225,305836032.0,291.66796875,1.4624247550964355,177.17715644836426
544,R5,LOCAL_TREE-STATIONARY-NONE,64,7194da0f61949e51,CHAMPION-RESEED,0.1115,65312520.0,11.0,1346906.0,1659740.0,194168840.5,279734.0,65312531.0,9968661500.0,9628761195.0,9.9686615,9.628761195,673.453,304427008.0,290.32421875,1.5828514099121094,185.1738362312317
544,R5,LOCAL_TREE-STATIONARY-NONE,64,7194da0f61949e51,PERSIST,0.10550000000000001,65312520.0,0.0,1375589.0,1354669.5,154850002.5,256507.0,65312520.0,9738795500.0,9288960825.0,9.7387955,9.288960825,687.7945,294133760.0,280.5078125,1.2919135093688965,147.6764702796936
544,R5,LOCAL_TREE-STATIONARY-NONE,64,7194da0f61949e51,POPULATION-RESEED,0.107,65312520.0,1620.0,1351552.0,1547299.0,186232421.0,260347.0,65314140.0,9784455000.0,9373185643.0,9.784455,9.373185643,675.776,318144512.0,303.40625,1.4756193161010742,177.60507678985596
545,R5,LOCAL_TREE-STATIONARY-NONE,65,cb1389ca5ebcd0a0,CHAMPION-RESEED,0.10250000000000001,65312520.0,11.0,1190170.5,1591963.5,195955493.0,282414.5,65312531.0,9972698000.0,9608563456.5,9.972698,9.6085634565,595.08525,371992576.0,354.759765625,1.5182147026062012,186.8777208328247
545,R5,LOCAL_TREE-STATIONARY-NONE,65,cb1389ca5ebcd0a0,PERSIST,0.10450000000000001,65312520.0,0.0,1181546.5,1369633.0,155775058.0,256887.5,65312520.0,9617301500.0,9145886281.5,9.6173015,9.1458862815,590.77325,359424000.0,342.7734375,1.3061838150024414,148.55867195129395
545,R5,LOCAL_TREE-STATIONARY-NONE,65,cb1389ca5ebcd0a0,POPULATION-RESEED,0.10400000000000001,65312520.0,1635.0,1136373.0,1618679.0,186953292.0,262409.0,65314155.0,9690125500.0,9287561862.0,9.6901255,9.287561862,568.1865,374427648.0,357.08203125,1.5436925888061523,178.29255294799805
546,R5,LOCAL_TREE-STATIONARY-NONE,66,64ef57325c997dcd,CHAMPION-RESEED,0.1145,65312520.0,7.0,1085172.0,1125519.0,167241091.5,247714.5,65312527.0,9330056500.0,8908580487.5,9.3300565,8.9085804875,542.586,331677696.0,316.3125,1.073378562927246,159.4935336112976
546,R5,LOCAL_TREE-STATIONARY-NONE,66,64ef57325c997dcd,PERSIST,0.1125,65312520.0,0.0,1134520.0,891267.5,135942161.0,227865.0,65312520.0,9003571500.0,8574935370.0,9.0035715,8.57493537,567.26,326572032.0,311.443359375,0.8499789237976074,129.64454746246338
546,R5,LOCAL_TREE-STATIONARY-NONE,66,64ef57325c997dcd,POPULATION-RESEED,0.10975,65312520.0,1071.0,1158711.0,1006240.0,158140734.5,229315.5,65313591.0,9302873500.0,8857874746.5,9.3028735,8.8578747465,579.3555,332947456.0,317.5234375,0.959625244140625,150.81475687026978
547,R5,LOCAL_TREE-STATIONARY-NONE,67,459727331ddc849b,CHAMPION-RESEED,0.10500000000000001,65312520.0,11.0,1285514.5,1646368.0,194131179.5,279859.5,65312531.0,10273494500.0,9735047159.5,10.2734945,9.7350471595,642.75725,294428672.0,280.7890625,1.570098876953125,185.1379199028015
547,R5,LOCAL_TREE-STATIONARY-NONE,67,459727331ddc849b,PERSIST,0.10325000000000001,65312520.0,0.0,1325003.0,1373713.0,153985145.5,254037.5,65312520.0,9721477000.0,9232518176.5,9.721477,9.2325181765,662.5015,288921600.0,275.537109375,1.310074806213379,146.85167837142944
547,R5,LOCAL_TREE-STATIONARY-NONE,67,459727331ddc849b,POPULATION-RESEED,0.10400000000000001,65312520.0,1637.0,1233547.5,1508632.0,186619548.0,260827.5,65314157.0,9919694500.0,9492098882.0,9.9196945,9.492098882,616.77375,306495488.0,292.296875,1.4387435913085938,177.97426986694336
548,R5,LOCAL_TREE-STATIONARY-NONE,68,05d4f2dc7e36a715,CHAMPION-RESEED,0.1125,65312520.0,14.0,1163204.5,1590172.0,207024909.5,296154.5,65312534.0,10452419500.0,9978357838.5,10.4524195,9.9783578385,581.60225,292849664.0,279.283203125,1.5165061950683594,197.43433904647827
548,R5,LOCAL_TREE-STATIONARY-NONE,68,05d4f2dc7e36a715,PERSIST,0.11425,65312520.0,0.0,1173365.0,1393902.0,160423064.0,262919.5,65312520.0,9748050500.0,9222439463.5,9.7480505,9.2224394635,586.6825,276119552.0,263.328125,1.3293285369873047,152.9913558959961
548,R5,LOCAL_TREE-STATIONARY-NONE,68,05d4f2dc7e36a715,POPULATION-RESEED,0.111,65312520.0,1665.0,1129068.0,2124964.5,214147512.5,298069.0,65314185.0,10471776000.0,9926384360.5,10.471776,9.9263843605,564.534,298455040.0,284.62890625,2.026524066925049,204.22698259353638
549,R5,LOCAL_TREE-STATIONARY-NONE,69,e8fcb6638978c50a,CHAMPION-RESEED,0.08875,65312520.0,11.0,1220251.0,1580294.0,191700965.0,276275.0,65312531.0,10395949500.0,9858623391.0,10.3959495,9.858623391,610.1255,306132992.0,291.951171875,1.5070858001708984,182.82028675079346
549,R5,LOCAL_TREE-STATIONARY-NONE,69,e8fcb6638978c50a,PERSIST,0.089,65312520.0,0.0,1347409.0,1348613.0,156903658.5,258432.0,65312520.0,10135710500.0,9533005053.5,10.1357105,9.5330050535,673.7045,292182016.0,278.646484375,1.286137580871582,149.6349892616272
549,R5,LOCAL_TREE-STATIONARY-NONE,69,e8fcb6638978c50a,POPULATION-RESEED,0.088,65312520.0,1617.0,1283342.0,1532817.5,187501067.0,262449.5,65314137.0,10250983000.0,9660437671.5,10.250983,9.6604376715,641.671,312723456.0,298.236328125,1.461808681488037,178.81495189666748
550,R5,LOCAL_TREE-STATIONARY-NONE,70,72f8bb346f76a0aa,CHAMPION-RESEED,0.10325,65312520.0,11.0,1168621.0,1608306.5,189678142.0,273443.5,65312531.0,10050216500.0,9596026033.0,10.0502165,9.596026033,584.3105,325863424.0,310.767578125,1.5338006019592285,180.89117240905762
550,R5,LOCAL_TREE-STATIONARY-NONE,70,72f8bb346f76a0aa,PERSIST,0.104,65312520.0,0.0,1218125.0,1364503.0,155677697.5,257039.0,65312520.0,9749133500.0,9215207114.0,9.7491335,9.215207114,609.0625,310499328.0,296.115234375,1.3012914657592773,148.46582174301147
550,R5,LOCAL_TREE-STATIONARY-NONE,70,72f8bb346f76a0aa,POPULATION-RESEED,0.10375,65312520.0,1648.0,1140599.5,1520867.0,185439594.0,259263.5,65314168.0,9856794000.0,9352663365.5,9.856794,9.3526633655,570.29975,326191104.0,311.080078125,1.4504117965698242,176.84897804260254
551,R5,LOCAL_TREE-STATIONARY-NONE,71,2b30be89a3bae0c8,CHAMPION-RESEED,0.1015,65312520.0,13.0,1501830.5,1870444.0,219389429.0,312556.0,65312533.0,11002814500.0,10359056708.5,11.0028145,10.3590567085,750.91525,341372928.0,325.55859375,1.7837944030761719,209.22606372833252
551,R5,LOCAL_TREE-STATIONARY-NONE,71,2b30be89a3bae0c8,PERSIST,0.09925,65312520.0,0.0,1508187.5,1466281.0,163237689.5,268797.5,65312520.0,10320120500.0,9669521482.0,10.3201205,9.669521482,754.09375,326875136.0,311.732421875,1.3983545303344727,155.6755919456482
551,R5,LOCAL_TREE-STATIONARY-NONE,71,2b30be89a3bae0c8,POPULATION-RESEED,0.099,65312520.0,1784.0,1460940.5,1654284.5,202713228.0,281143.0,65314304.0,10242775500.0,9660769525.5,10.2427755,9.6607695255,730.47025,350367744.0,334.13671875,1.577648639678955,193.3223991394043
552,R5,LOCAL_TREE-STATIONARY-NONE,72,16adffec21272c3f,CHAMPION-RESEED,0.107,65312520.0,11.0,1224636.5,1579088.0,194237731.0,279897.5,65312531.0,10027127500.0,9641557481.5,10.0271275,9.6415574815,612.31825,394266624.0,376.001953125,1.5059356689453125,185.23953533172607
552,R5,LOCAL_TREE-STATIONARY-NONE,72,16adffec21272c3f,PERSIST,0.10675,65312520.0,0.0,1238899.0,1356408.5,154495506.5,255780.5,65312520.0,9753777000.0,9256461828.5,9.753777,9.2564618285,619.4495,383490048.0,365.724609375,1.293571949005127,147.33839654922485
552,R5,LOCAL_TREE-STATIONARY-NONE,72,16adffec21272c3f,POPULATION-RESEED,0.107,65312520.0,1633.0,1167831.5,1545494.0,186350848.0,260786.0,65314153.0,9964017000.0,9538759085.0,9.964017,9.538759085,583.91575,399474688.0,380.96875,1.473897933959961,177.718017578125
553,R5,LOCAL_TREE-STATIONARY-NONE,73,39f1150ffbcd3145,CHAMPION-RESEED,0.1015,65312520.0,11.0,1205338.5,1593919.5,197387405.0,283759.0,65312531.0,10247420500.0,9710563249.0,10.2474205,9.710563249,602.66925,329900032.0,314.6171875,1.5200800895690918,188.2432985305786
